,time,tavg,tmin,tmax,prcp,snow,wspd,airport
371,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,MCO
372,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,ORD
373,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,ORD
374,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,ORD
375,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,ORD
376,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ORD
377,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ORD
378,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ORD
379,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,ORD
380,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,MKE
381,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,MKE
382,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,MKE
383,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,DCA
384,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CLT
385,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CLT
386,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,CLT
387,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,CLT
388,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,CLT
389,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,CLT
390,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,CLT
391,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MKE
392,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,MKE
393,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,MKE
394,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,MKE
395,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MKE
396,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MKE
397,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MKE
398,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MKE
399,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,TPA
400,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,TPA
401,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,TPA
402,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,TPA
403,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,TPA
404,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,TPA
405,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,TPA
406,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,TPA
407,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,TPA
408,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,TPA
409,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,TPA
410,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,TPA
411,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,TPA
412,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,TPA
413,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,TPA
414,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,TPA
415,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,TPA
416,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,TPA
417,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,TPA
418,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,TPA
419,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,TPA
420,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,TPA
421,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,TPA
422,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,MCI
423,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MCI
424,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SLC
425,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SLC
426,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SLC
427,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SLC
428,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,SLC
429,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,SLC
430,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,SLC
431,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,SLC
432,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,SLC
433,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,SLC
434,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,SLC
435,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,SLC
436,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,SLC
437,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,SLC
438,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,SLC
439,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,SLC
440,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,SLC
441,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,SLC
442,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,SLC
443,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,SLC
444,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,OMA
445,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,OMA
446,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,OMA
447,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,OMA
448,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,OMA
449,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,OMA
450,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,OMA
451,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,OMA
452,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,OMA
453,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,OMA
454,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,OMA
455,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,OMA
456,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,OMA
457,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,OMA
458,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,OMA
459,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,OMA
460,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,OMA
461,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,OMA
462,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,OMA
463,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,OMA
464,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,OMA
465,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,OMA
466,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,OMA
467,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,OMA
468,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,OMA
469,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,OMA
470,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,OMA
471,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,OMA
472,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,OMA
473,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,OMA
474,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,OMA
475,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MSY
476,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,PDX
477,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,PIT
478,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,PIT
479,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,PIT
480,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,CMH
481,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,CMH
482,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,CMH
483,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,CMH
484,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,CMH
485,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,CMH
486,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,CMH
487,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,CMH
488,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,CMH
489,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,CMH
490,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,CMH
491,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,CMH
492,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,CMH
493,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,CMH
494,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,CMH
495,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,CMH
496,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,CMH
497,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,DEN
498,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,DEN
499,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,DEN
500,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,DEN
501,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,DEN
502,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,DEN
503,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,DEN
504,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DEN
505,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,DEN
506,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,DEN
507,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,DEN
508,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,IAH
509,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,IAH
510,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,IAH
511,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,IAH
512,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,IAH
513,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,IAH
514,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,IAH
515,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,IAH
516,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,IAH
517,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,IAH
518,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,IAH
519,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,IAH
520,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,IAH
521,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,IAH
522,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,IAH
523,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,IAH
524,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,IAH
525,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,IAH
526,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,IAH
527,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,IAH
528,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,IAH
529,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,IAH
530,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,IAH
531,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,IAH
532,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,IAH
533,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,IAH
534,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,IAH
535,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,IAH
536,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,PDX
537,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,PDX
538,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,PDX
539,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,PDX
540,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,PDX
541,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,PDX
542,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,PDX
543,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,PDX
544,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SEA
545,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SEA
546,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SEA
547,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SEA
548,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,SEA
549,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,SEA
550,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,SEA
551,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,SEA
552,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,SEA
553,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,SEA
554,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,SEA
555,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,SEA
556,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,SEA
557,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,SEA
558,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,SEA
559,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,SEA
560,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,SEA
561,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,SEA
562,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,SEA
563,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,SEA
564,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,SEA
565,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,SEA
566,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,SEA
567,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,SLC
568,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,SLC
569,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,SLC
570,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,IND
571,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,IND
572,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,IND
573,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,IND
574,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,IND
575,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,IND
576,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,IND
577,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,IND
578,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,ORD
579,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,ORD
580,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,ORD
581,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,ORD
582,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,ORD
583,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,ORD
584,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,ORD
585,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,ORD
586,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,ORD
587,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,ORD
588,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,ORD
589,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,ORD
590,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,ORD
591,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,ORD
592,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,ORD
593,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,ORD
594,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,ORD
595,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,ORD
596,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,ORD
597,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,ORD
598,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,ORD
599,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,ORD
600,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,ORD
601,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ONT
602,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,IAH
603,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,IAH
604,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,IAH
605,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MCO
606,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,MCO
607,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,MCO
608,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,MCO
609,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,TPA
610,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,TPA
611,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,TPA
612,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,TPA
613,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,TPA
614,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,TPA
615,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SEA
616,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,SEA
617,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,SEA
618,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,SEA
619,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SEA
620,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SEA
621,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SEA
622,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SEA
623,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,BOS
624,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,BOS
625,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,BOS
626,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BOS
627,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BOS
628,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,DCA
629,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,DCA
630,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,DCA
631,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,DCA
632,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,DCA
633,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,DCA
634,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,DCA
635,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,DCA
636,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,DCA
637,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,DCA
638,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,DCA
639,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,DCA
640,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,DCA
641,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,DCA
642,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,DCA
643,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,DCA
644,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,DCA
645,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,DCA
646,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,DCA
647,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,DCA
648,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,DCA
649,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,DCA
650,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,DCA
651,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,DCA
652,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,DCA
653,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,DCA
654,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,DCA
655,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,DCA
656,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,DCA
657,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,DCA
658,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SAN
659,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,SAN
660,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,SAN
661,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,SAN
662,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SAN
663,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SAN
664,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SAN
665,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SAN
666,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SMF
667,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SMF
668,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SMF
669,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,SMF
670,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,SMF
671,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,SMF
672,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,SMF
673,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,SMF
674,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,SMF
675,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,SMF
676,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,SMF
677,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,SMF
678,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,SMF
679,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,SMF
680,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,SMF
681,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,SMF
682,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,SMF
683,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,SMF
684,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,SMF
685,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BOI
686,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,PDX
687,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,PDX
688,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,PDX
689,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,PDX
690,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,PDX
691,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,PDX
692,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,PDX
693,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,PDX
694,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,PDX
695,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,PDX
696,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,PDX
697,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,PDX
698,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,PDX
699,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,PDX
700,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,PDX
701,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,PDX
702,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,PDX
703,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,PDX
704,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,PDX
705,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,SFO
706,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,SFO
707,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,SFO
708,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,SFO
709,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SFO
710,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SFO
711,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SFO
712,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SFO
713,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,SFO
714,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,SFO
715,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,SFO
716,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,SFO
717,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,SFO
718,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,SFO
719,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,SFO
720,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,SFO
721,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,SFO
722,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,SFO
723,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,SFO
724,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,SFO
725,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,SFO
726,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,SFO
727,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,SFO
728,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,SFO
729,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,SFO
730,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,SFO
731,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,SFO
732,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,SFO
733,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,SFO
734,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,SFO
735,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,SFO
736,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,MIA
737,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,MIA
738,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,MIA
739,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,MIA
740,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,MIA
741,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,MIA
742,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,MIA
743,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,MIA
